,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
0,0.5022321939468384,0.3139203190803528,-0.37888556718826294,0.9998972415924072,0.5152575969696045,0.3044367730617523,-0.3468141257762909,0.9997935891151428,0.5238451361656189,0.3045694828033447,-0.34686627984046936,0.9997701048851013,0.5323350429534912,0.30474138259887695,-0.3468412458896637,0.9998156428337097,0.4926128387451172,0.3055259585380554,-0.3387252986431122,0.9995973706245422,0.4853563904762268,0.30651843547821045,-0.33874648809432983,0.9994731545448303,0.4782222807407379,0.3074917793273926,-0.3386295437812805,0.9993695616722107,0.5450814962387085,0.31230923533439636,-0.17935746908187866,0.9996176958084106,0.47116151452064514,0.3140980005264282,-0.14722956717014313,0.998698353767395,0.5203531980514526,0.32482391595840454,-0.3178907334804535,0.999797523021698,0.4884096086025238,0.3259468674659729,-0.3080705404281616,0.9995487332344055,0.6122848987579346,0.3912754952907562,-0.13963156938552856,0.9998383522033691,0.4207126498222351,0.3637325167655945,-0.07336372137069702,0.9993805885314941,0.6221984028816223,0.48537763953208923,-0.09427619725465775,0.9922664761543274,0.3116608262062073,0.30114132165908813,-0.12832581996917725,0.9953605532646179,0.6263976693153381,0.5758652687072754,-0.10601592063903809,0.9843130111694336,0.24861185252666473,0.2053186595439911,-0.16128185391426086,0.9873769283294678,0.6319464445114136,0.6027780175209045,-0.12767639756202698,0.9665759205818176,0.2351980209350586,0.18182644248008728,-0.2076636403799057,0.967231035232544,0.6170571446418762,0.6000986099243164,-0.18155600130558014,0.9700337052345276,0.24840959906578064,0.17803999781608582,-0.23085321485996246,0.9678318500518799,0.6108749508857727,0.5930683016777039,-0.1279975175857544,0.9706831574440002,0.25597721338272095,0.18447333574295044,-0.1878768503665924,0.9771248698234558,0.5657624006271362,0.5690575838088989,0.00029956563957966864,0.9996805191040039,0.4411104917526245,0.5658230781555176,-0.0008307020179927349,0.9997846484184265,0.585793137550354,0.7005326747894287,0.06167410686612129,0.993726372718811,0.4196375012397766,0.6957710385322571,0.052692849189043045,0.9946395754814148,0.5859803557395935,0.8038671612739563,0.4081365764141083,0.9894596338272095,0.4085620641708374,0.8101828098297119,0.36682751774787903,0.991620659828186,0.5644543766975403,0.8205881118774414,0.43217796087265015,0.9407675862312317,0.4197535216808319,0.8233575820922852,0.38629430532455444,0.9332488179206848,0.6359286308288574,0.8534466624259949,0.21604681015014648,0.9771019816398621,0.3512321412563324,0.8480175733566284,0.16506114602088928,0.985082745552063
1,0.5019881725311279,0.3139767646789551,-0.3775860369205475,0.9999022483825684,0.5150917172431946,0.3044300675392151,-0.3455727994441986,0.999804675579071,0.5237589478492737,0.30456820130348206,-0.3456135392189026,0.9997828006744385,0.5323169231414795,0.3047421872615814,-0.3455928564071655,0.9998257756233215,0.4920079708099365,0.30541613698005676,-0.3376481831073761,0.9996182918548584,0.4847063422203064,0.3063313066959381,-0.3376644253730774,0.9995000958442688,0.4775356352329254,0.30721673369407654,-0.33752772212028503,0.9994001388549805,0.5450865626335144,0.3123064339160919,-0.17857225239276886,0.9996395707130432,0.47095903754234314,0.31367364525794983,-0.1470489650964737,0.9987626075744629,0.5201788544654846,0.3250753581523895,-0.31685012578964233,0.9998075366020203,0.48756417632102966,0.32603082060813904,-0.30721116065979004,0.9995690584182739,0.6125867366790771,0.39127984642982483,-0.14036455750465393,0.9998418688774109,0.42080098390579224,0.3637610077857971,-0.07258667051792145,0.9993685483932495,0.6246398091316223,0.48517054319381714,-0.10448812693357468,0.9922404885292053,0.31106311082839966,0.3012234568595886,-0.12205244600772858,0.9952171444892883,0.626434862613678,0.5758833885192871,-0.12609536945819855,0.9842151999473572,0.2222532033920288,0.21026641130447388,-0.15992678701877594,0.9865765571594238,0.6320540308952332,0.6027820110321045,-0.15167994797229767,0.9662646055221558,0.20268023014068604,0.1872931718826294,-0.20635437965393066,0.9653517603874207,0.6169489026069641,0.6000970602035522,-0.2048727571964264,0.9697101712226868,0.21597139537334442,0.18376174569129944,-0.23105984926223755,0.9660453200340271,0.6103585958480835,0.5930203199386597,-0.14774085581302643,0.970329761505127,0.22421489655971527,0.19125214219093323,-0.18752525746822357,0.9758414626121521,0.56535404920578,0.5697885155677795,-0.0013088060077279806,0.9996827244758606,0.4405577480792999,0.5658295750617981,0.0008234003908000886,0.9997845888137817,0.5858170390129089,0.7012807130813599,0.07186617702245712,0.993554413318634,0.4188220500946045,0.6958878040313721,0.08302713930606842,0.9945033192634583,0.5860971808433533,0.8080241084098816,0.4064444601535797,0.9893500208854675,0.40861770510673523,0.810139536857605,0.3834068775177002,0.9914982914924622,0.5647084712982178,0.8230118751525879,0.42936018109321594,0.9405531883239746,0.4201994836330414,0.8234080672264099,0.40220874547958374,0.9331647753715515,0.6354552507400513,0.8534457087516785,0.21633048355579376,0.9767371416091919,0.35062092542648315,0.8479305505752563,0.19444037973880768,0.9847211241722107
2,0.5016378164291382,0.3147634267807007,-0.40498948097229004,0.9999039173126221,0.5149139761924744,0.3047904372215271,-0.3728458881378174,0.999808132648468,0.5236275792121887,0.3049941956996918,-0.37286463379859924,0.9997873902320862,0.5322530269622803,0.30522918701171875,-0.3728504180908203,0.9998286366462708,0.4917296767234802,0.3055388629436493,-0.36309877038002014,0.9996237754821777,0.4845235049724579,0.30638208985328674,-0.3631238341331482,0.9995077252388,0.47742703557014465,0.30722594261169434,-0.3629809021949768,0.99940425157547,0.5450843572616577,0.3126102387905121,-0.20312011241912842,0.9996472001075745,0.4710247814655304,0.3135705590248108,-0.16502635180950165,0.9987759590148926,0.5197802782058716,0.3261474072933197,-0.34343045949935913,0.9998118877410889,0.48718324303627014,0.32654011249542236,-0.3317736089229584,0.9995766878128052,0.6136279702186584,0.391297847032547,-0.1680937260389328,0.9998417496681213,0.42080628871917725,0.3636643588542938,-0.08250090479850769,0.9993543028831482,0.6261725425720215,0.4847240447998047,-0.14822454750537872,0.9920592904090881,0.3062033951282501,0.3012118637561798,-0.12715956568717957,0.9951318502426147,0.6265657544136047,0.5759191513061523,-0.1922549158334732,0.9835749268531799,0.19484557211399078,0.21607042849063873,-0.17590782046318054,0.9856417179107666,0.6321253776550293,0.602785587310791,-0.2199472188949585,0.9646512866020203,0.16549575328826904,0.19510948657989502,-0.2238658219575882,0.9626135230064392,0.6167535185813904,0.6000959873199463,-0.2757643461227417,0.9681928157806396,0.17751389741897583,0.192886084318161,-0.25912049412727356,0.9634931087493896,0.6098844408988953,0.5929918885231018,-0.21548065543174744,0.9687896966934204,0.1887107491493225,0.20041964948177338,-0.2081349939107895,0.9740746021270752,0.5653529167175293,0.5706221461296082,-0.0022338153794407845,0.9996853470802307,0.4396970570087433,0.5661077499389648,0.0017865311820060015,0.9997856616973877,0.5858211517333984,0.7017692923545837,0.09941976517438889,0.9934297800064087,0.41874998807907104,0.6960136890411377,0.10522011667490005,0.994412899017334,0.5860960483551025,0.8084166049957275,0.46496376395225525,0.9893136620521545,0.40872836112976074,0.8095971345901489,0.4459477365016937,0.9913727045059204,0.5649080872535706,0.8230754733085632,0.4911031424999237,0.9399259090423584,0.4204595983028412,0.82297682762146,0.4680546522140503,0.9323506355285645,0.6341592669487,0.8531591892242432,0.27201905846595764,0.9765151739120483,0.3507598042488098,0.8472875356674194,0.24669979512691498,0.9843425154685974
3,0.502051830291748,0.3148217797279358,-0.4011978209018707,0.9999050498008728,0.5151657462120056,0.30486205220222473,-0.36916685104370117,0.9998095631599426,0.5238344669342041,0.30510446429252625,-0.3691771626472473,0.9997900724411011,0.5324273109436035,0.30536797642707825,-0.36917242407798767,0.999829888343811,0.4920451045036316,0.3055506944656372,-0.3595782518386841,0.9996258020401001,0.48487409949302673,0.30638444423675537,-0.3596014976501465,0.999511182308197,0.4778430461883545,0.3072226345539093,-0.3594622015953064,0.9994029402732849,0.5450865626335144,0.3128930628299713,-0.20054593682289124,0.9996522068977356,0.47134557366371155,0.3135626018047333,-0.1636650562286377,0.9987723231315613,0.5198490619659424,0.3263521194458008,-0.34001514315605164,0.9998136162757874,0.48732730746269226,0.32667866349220276,-0.3284853994846344,0.9995788931846619,0.6155593395233154,0.3915650248527527,-0.16908341646194458,0.9998378753662109,0.4208064079284668,0.3636649549007416,-0.07376635819673538,0.999336302280426,0.6270519495010376,0.4847116768360138,-0.15763278305530548,0.9915003180503845,0.3031599223613739,0.30302560329437256,-0.10241790115833282,0.9949694275856018,0.626636266708374,0.5760523080825806,-0.2210877239704132,0.9822114109992981,0.17782621085643768,0.23220336437225342,-0.15628407895565033,0.9839804768562317,0.6321303844451904,0.6028269529342651,-0.24854174256324768,0.9610678553581238,0.14287059009075165,0.21296072006225586,-0.19937145709991455,0.9569628238677979,0.6165892481803894,0.6001237630844116,-0.30675408244132996,0.964719295501709,0.15310391783714294,0.21087495982646942,-0.2437775880098343,0.9582179188728333,0.6096226572990417,0.5929884910583496,-0.2456303834915161,0.9651263952255249,0.16490332782268524,0.2190505564212799,-0.1917320191860199,0.9699933528900146,0.5655214190483093,0.5708905458450317,-0.003956756554543972,0.9996841549873352,0.43944570422172546,0.5661216974258423,0.0035476284101605415,0.9997854828834534,0.5858208537101746,0.7017300724983215,0.10068096220493317,0.9930819272994995,0.418612003326416,0.6959713101387024,0.10240552574396133,0.994127631187439,0.5853725671768188,0.8083527088165283,0.4565681219100952,0.989014744758606,0.40889614820480347,0.8092632293701172,0.4280352294445038,0.9909250736236572,0.5639469623565674,0.8230441808700562,0.4815872609615326,0.9361889958381653,0.42071279883384705,0.8227875232696533,0.44833195209503174,0.9275304675102234,0.6309005618095398,0.852116584777832,0.2618460953235626,0.9757703542709351,0.35125312209129333,0.8466940522193909,0.225702702999115,0.9833364486694336
4,0.5025322437286377,0.3178209066390991,-0.4386739432811737,0.9999052286148071,0.5160197019577026,0.3069247603416443,-0.40802934765815735,0.9998085498809814,0.5248665809631348,0.3072287440299988,-0.4080168604850769,0.9997898936271667,0.5336065292358398,0.3075519800186157,-0.40809816122055054,0.9998284578323364,0.4922327697277069,0.30715829133987427,-0.39787134528160095,0.9996214509010315,0.4849385619163513,0.307708203792572,-0.39787694811820984,0.9995035529136658,0.47784823179244995,0.30832624435424805,-0.3977244198322296,0.9993852972984314,0.5462265610694885,0.31379327178001404,-0.22786743938922882,0.999655544757843,0.471384197473526,0.3137339651584625,-0.189919576048851,0.9987460374832153,0.5203537344932556,0.3292592465877533,-0.37150120735168457,0.9998145699501038,0.48736515641212463,0.3292434811592102,-0.3599947690963745,0.9995774030685425,0.6168734431266785,0.3915371298789978,-0.18024331331253052,0.9998378157615662,0.4207276403903961,0.3635069727897644,-0.07818291336297989,0.9993065595626831,0.6278278231620789,0.483666330575943,-0.16749270260334015,0.9910545349121094,0.29309794306755066,0.30591076612472534,-0.10316800326108932,0.9945595264434814,0.6267440319061279,0.5763035416603088,-0.2557086944580078,0.9814683198928833,0.16505923867225647,0.24410219490528107,-0.16539795696735382,0.9814922213554382,0.6321258544921875,0.6028584837913513,-0.2880222201347351,0.9586585164070129,0.1268768310546875,0.22605443000793457,-0.20864145457744598,0.9495056867599487,0.6163991689682007,0.6001240015029907,-0.35111016035079956,0.962337851524353,0.1413307934999466,0.22525033354759216,-0.26193004846572876,0.9513617753982544,0.6094881296157837,0.5929597616195679,-0.2825438380241394,0.9623121023178101,0.15289032459259033,0.23295167088508606,-0.20427264273166656,0.9646145701408386,0.5655573606491089,0.5709941983222961,-0.003935182932764292,0.9996813535690308,0.43943357467651367,0.5661505460739136,0.0035273984540253878,0.9997833371162415,0.5866512060165405,0.7017349600791931,0.10172666609287262,0.9928136467933655,0.4186692237854004,0.6958787441253662,0.09628330171108246,0.9939790368080139,0.5854396820068359,0.8085854649543762,0.4601908326148987,0.9887451529502869,0.4092400074005127,0.8093010187149048,0.4220564365386963,0.9907373189926147,0.5641458034515381,0.8230968713760376,0.48445114493370056,0.9334368705749512,0.42162084579467773,0.8228718638420105,0.4416894018650055,0.9244721531867981,0.631066620349884,0.8517553806304932,0.25798293948173523,0.9750414490699768,0.3511126935482025,0.8465622067451477,0.21904227137565613,0.9827012419700623
5,0.5042369961738586,0.31859588623046875,-0.4246528744697571,0.9999076128005981,0.5187537670135498,0.30746790766716003,-0.39749783277511597,0.9998114705085754,0.5277994275093079,0.30779579281806946,-0.39740896224975586,0.9997937679290771,0.5366162061691284,0.30815139412879944,-0.3975398540496826,0.9998306632041931,0.49366360902786255,0.3073273003101349,-0.3841364085674286,0.9996266961097717,0.48603591322898865,0.3077497184276581,-0.38413020968437195,0.9995092749595642,0.47853657603263855,0.3083202838897705,-0.3839569687843323,0.9993893504142761,0.5491990447044373,0.31400275230407715,-0.22398443520069122,0.9996647238731384,0.47194451093673706,0.31361961364746094,-0.17568548023700714,0.9987595081329346,0.5220261812210083,0.3303747773170471,-0.3592396080493927,0.9998186826705933,0.48819005489349365,0.3300465941429138,-0.3449043333530426,0.9995856285095215,0.6173063516616821,0.391556054353714,-0.17539358139038086,0.9998393654823303,0.4205380976200104,0.3642374277114868,-0.05793805047869682,0.9993002414703369,0.6280181407928467,0.48275312781333923,-0.15854287147521973,0.9907270669937134,0.2876336872577667,0.31034979224205017,-0.06619337946176529,0.9944130778312683,0.6266072988510132,0.5762612223625183,-0.2311888337135315,0.9810282588005066,0.15041324496269226,0.24919843673706055,-0.11889873445034027,0.9804621338844299,0.6315852999687195,0.6028572916984558,-0.2595479488372803,0.9571796655654907,0.11463893949985504,0.23393197357654572,-0.15525393187999725,0.9459031224250793,0.6152088642120361,0.6000971794128418,-0.3176395297050476,0.9607945084571838,0.12487520277500153,0.23266540467739105,-0.2088138461112976,0.9482342600822449,0.6083279848098755,0.5928303599357605,-0.2557791769504547,0.9606009721755981,0.13617976009845734,0.2390044927597046,-0.15735700726509094,0.9623620510101318,0.5657913684844971,0.571124255657196,-0.006397956982254982,0.999682605266571,0.4394342303276062,0.5661567449569702,0.005993422586470842,0.9997860193252563,0.5870716571807861,0.7013782262802124,0.09002930670976639,0.9927737712860107,0.4189823567867279,0.6958397030830383,0.09320753067731857,0.9939194321632385,0.5855063796043396,0.8085194826126099,0.4572485685348511,0.9886372685432434,0.41000205278396606,0.8092848658561707,0.41676658391952515,0.9906492829322815,0.5647966265678406,0.8230046629905701,0.48197922110557556,0.9301025867462158,0.423172265291214,0.8228510022163391,0.43632444739341736,0.9221742153167725,0.6307672262191772,0.8516368269920349,0.2534794807434082,0.9746310710906982,0.3503800928592682,0.8464913964271545,0.21309322118759155,0.9823152422904968
6,0.5072933435440063,0.3186829686164856,-0.4194108545780182,0.9999069571495056,0.5209805369377136,0.3074552118778229,-0.3901394307613373,0.9998070001602173,0.5297847390174866,0.30778563022613525,-0.39008527994155884,0.9997901916503906,0.5382043123245239,0.308138906955719,-0.3901492655277252,0.9998265504837036,0.4966855049133301,0.3073151111602783,-0.379586786031723,0.9996142983436584,0.48893189430236816,0.3077441453933716,-0.37959539890289307,0.9994909167289734,0.4813820719718933,0.30830255150794983,-0.3794073164463043,0.9993609189987183,0.5506037473678589,0.31401345133781433,-0.217508003115654,0.999663770198822,0.47328341007232666,0.3136005699634552,-0.17164377868175507,0.9987066984176636,0.5246511101722717,0.3304418623447418,-0.35506099462509155,0.9998175501823425,0.4911040663719177,0.33017414808273315,-0.3434537649154663,0.9995793700218201,0.6176111698150635,0.39144596457481384,-0.17593033611774445,0.9998407363891602,0.42012813687324524,0.36423325538635254,-0.04898596554994583,0.9992771744728088,0.627288818359375,0.4813115894794464,-0.17202822864055634,0.9903307557106018,0.2842808663845062,0.31389185786247253,-0.04975961521267891,0.9941412210464478,0.6257451772689819,0.5759509205818176,-0.26108843088150024,0.9808290004730225,0.14511193335056305,0.2552490234375,-0.10124101489782333,0.9792776107788086,0.6305456757545471,0.6027230620384216,-0.29215291142463684,0.9563706517219543,0.10728250443935394,0.23890969157218933,-0.13731420040130615,0.942095935344696,0.6139720678329468,0.5998921394348145,-0.35071173310279846,0.959884762763977,0.11432555317878723,0.2375832200050354,-0.19246786832809448,0.9449275135993958,0.6070420742034912,0.592494547367096,-0.28612640500068665,0.9593623280525208,0.1265460103750229,0.24447427690029144,-0.1403510868549347,0.9598668217658997,0.5657048225402832,0.5710922479629517,-0.007724813185632229,0.9996842741966248,0.4392250180244446,0.5660454034805298,0.007317523006349802,0.9997876286506653,0.5872067213058472,0.7005693912506104,0.07770875841379166,0.992781937122345,0.41923877596855164,0.6954226493835449,0.0916513055562973,0.9939782619476318,0.5855045914649963,0.8079272508621216,0.4515025019645691,0.9886336326599121,0.4103829264640808,0.8089070916175842,0.41487404704093933,0.9906855225563049,0.5647744536399841,0.8213596343994141,0.4763738214969635,0.927574634552002,0.42401665449142456,0.8223854899406433,0.4346226453781128,0.9201498031616211,0.6306845545768738,0.8507328629493713,0.2506691515445709,0.9745367169380188,0.3498726785182953,0.8457645773887634,0.21039457619190216,0.9821696281433105
7,0.5117352604866028,0.32342660427093506,-0.44074857234954834,0.9999040365219116,0.5253593325614929,0.31034159660339355,-0.4135664105415344,0.9997978210449219,0.5336934328079224,0.31051549315452576,-0.4135724902153015,0.9997812509536743,0.5413430333137512,0.3106885552406311,-0.41365817189216614,0.9998177289962769,0.5010566711425781,0.3095802068710327,-0.40429386496543884,0.9995900988578796,0.49297282099723816,0.30948886275291443,-0.40430590510368347,0.9994571208953857,0.4850541055202484,0.30964767932891846,-0.40418311953544617,0.9993120431900024,0.5529564023017883,0.3150802552700043,-0.2375820130109787,0.9996590614318848,0.47496238350868225,0.31388816237449646,-0.20165392756462097,0.9986432790756226,0.5287157893180847,0.33316901326179504,-0.37301111221313477,0.9998152256011963,0.4947916865348816,0.33312156796455383,-0.3627963364124298,0.999570906162262,0.6176300644874573,0.3913608193397522,-0.19380418956279755,0.9998475313186646,0.41936349868774414,0.36351779103279114,-0.06411655247211456,0.999272882938385,0.625640332698822,0.4786553382873535,-0.18620418012142181,0.9901785254478455,0.2824016511440277,0.31577932834625244,-0.06581149995326996,0.994081437587738,0.6250845789909363,0.5752295255661011,-0.28941187262535095,0.9809880256652832,0.14118003845214844,0.25909194350242615,-0.11307491362094879,0.9788252115249634,0.6298316121101379,0.6025264263153076,-0.32364562153816223,0.9564365744590759,0.10093878954648972,0.24425549805164337,-0.15403743088245392,0.9401633739471436,0.6131734848022461,0.599543571472168,-0.38495564460754395,0.959848165512085,0.1067199632525444,0.24154679477214813,-0.20664145052433014,0.9433852434158325,0.6061747670173645,0.5920022130012512,-0.31578725576400757,0.9590801000595093,0.12042877823114395,0.24800178408622742,-0.14146675169467926,0.9586614370346069,0.5657088160514832,0.5710219144821167,-0.008436230942606926,0.9996870160102844,0.4392237365245819,0.5659863352775574,0.008066912181675434,0.9997867941856384,0.5872166156768799,0.7002558708190918,0.0657111331820488,0.9928916692733765,0.4193572402000427,0.6949783563613892,0.08496817946434021,0.9940740466117859,0.5860568881034851,0.8079507350921631,0.41889292001724243,0.9887726902961731,0.4103825092315674,0.8078581094741821,0.40102267265319824,0.9907296299934387,0.5649739503860474,0.821394681930542,0.4410701394081116,0.9258038997650146,0.42421427369117737,0.821230411529541,0.41916486620903015,0.9187628626823425,0.6312462687492371,0.8506502509117126,0.20436988770961761,0.9746991395950317,0.34975406527519226,0.8449600338935852,0.18644627928733826,0.9820982813835144
8,0.5137351751327515,0.32302677631378174,-0.411296546459198,0.9999012351036072,0.5269995331764221,0.3101842403411865,-0.38446056842803955,0.9997888803482056,0.5351817011833191,0.3103739321231842,-0.3844726085662842,0.9997715950012207,0.542567253112793,0.3105708360671997,-0.3846122622489929,0.9998087286949158,0.5031300783157349,0.309479683637619,-0.3784950077533722,0.9995731115341187,0.4947749972343445,0.3094342350959778,-0.37849199771881104,0.9994321465492249,0.4865443706512451,0.3096223771572113,-0.3783916234970093,0.9992796182632446,0.5537766814231873,0.31509584188461304,-0.21053066849708557,0.999652087688446,0.47529616951942444,0.31388694047927856,-0.19144605100154877,0.9985965490341187,0.530194103717804,0.333706259727478,-0.34353312849998474,0.9998104572296143,0.4959052801132202,0.3335460126399994,-0.33728110790252686,0.9995597004890442,0.617872416973114,0.3914284408092499,-0.1778111606836319,0.9998483657836914,0.4191892147064209,0.36281269788742065,-0.05740780010819435,0.9992551207542419,0.6255573034286499,0.47748005390167236,-0.1788686066865921,0.9897551536560059,0.27978113293647766,0.3149855434894562,-0.06846610456705093,0.9938148260116577,0.6249415278434753,0.5750006437301636,-0.25707176327705383,0.9805302023887634,0.1392209678888321,0.2577424645423889,-0.11586346477270126,0.9776638746261597,0.629486620426178,0.6024995446205139,-0.28782182931900024,0.9552568793296814,0.10353267937898636,0.24228322505950928,-0.15372857451438904,0.9366596341133118,0.6127436757087708,0.5994098782539368,-0.346335232257843,0.9585882425308228,0.11072120070457458,0.23910772800445557,-0.20573583245277405,0.9402989149093628,0.6057771444320679,0.5917955040931702,-0.2821081578731537,0.9575887322425842,0.12357112765312195,0.2462918609380722,-0.1493312120437622,0.9563271403312683,0.5656983256340027,0.5708829164505005,-0.009105799719691277,0.9996805191040039,0.43919837474823,0.5657274127006531,0.00873738992959261,0.9997845888137817,0.5872505903244019,0.7000243067741394,0.061069365590810776,0.9929441809654236,0.41944751143455505,0.6942696571350098,0.07965309917926788,0.9940840601921082,0.5872044563293457,0.8079404234886169,0.4001304805278778,0.9887728691101074,0.4104878306388855,0.8078661561012268,0.3735128939151764,0.9907758235931396,0.5662826895713806,0.8212081789970398,0.42147088050842285,0.922584056854248,0.424386590719223,0.8213639259338379,0.38933098316192627,0.917472779750824,0.6312610507011414,0.851068377494812,0.19708865880966187,0.9745292663574219,0.34767618775367737,0.8449702262878418,0.1638627052307129,0.9819755554199219
9,0.5145984292030334,0.3235737979412079,-0.39836782217025757,0.999900758266449,0.5278533101081848,0.31051045656204224,-0.37128058075904846,0.9997861385345459,0.5360504984855652,0.3106743097305298,-0.37130460143089294,0.9997686147689819,0.5433850288391113,0.31085801124572754,-0.37142881751060486,0.9998052716255188,0.5038555860519409,0.3098064064979553,-0.3649963438510895,0.9995653629302979,0.4953661859035492,0.3097260296344757,-0.3649870455265045,0.9994207620620728,0.4869822561740875,0.3098975718021393,-0.36487331986427307,0.9992625117301941,0.5545838475227356,0.31529146432876587,-0.19805870950222015,0.9996514320373535,0.4755261242389679,0.3141545355319977,-0.17791660130023956,0.998577892780304,0.5312683582305908,0.33492210507392883,-0.3313690721988678,0.9998107552528381,0.49682751297950745,0.33463412523269653,-0.3244383931159973,0.9995579719543457,0.6184133887290955,0.39185482263565063,-0.15506069362163544,0.9998506903648376,0.4193382263183594,0.36260077357292175,-0.056770093739032745,0.9992465376853943,0.6257216930389404,0.4774641692638397,-0.14568154513835907,0.9892942905426025,0.28101038932800293,0.3144034147262573,-0.07308553159236908,0.993503212928772,0.6245385408401489,0.5749146938323975,-0.23237085342407227,0.9800937175750732,0.149129256606102,0.25537681579589844,-0.11793722957372665,0.9763662219047546,0.6288686394691467,0.6024868488311768,-0.2606135308742523,0.954204797744751,0.11372888833284378,0.23874850571155548,-0.15587374567985535,0.9333664178848267,0.6122025847434998,0.5993661284446716,-0.32182514667510986,0.9574983716011047,0.1227530762553215,0.2361525297164917,-0.21230937540531158,0.9373083114624023,0.6052866578102112,0.5917114019393921,-0.2584340274333954,0.9563153982162476,0.13563118875026703,0.24357247352600098,-0.1531791090965271,0.9540975093841553,0.5656573176383972,0.5706847906112671,-0.007359796669334173,0.9996854662895203,0.4390181601047516,0.5655524730682373,0.006989908870309591,0.9997879266738892,0.5873153209686279,0.6999869346618652,0.06257166713476181,0.9930909276008606,0.419473260641098,0.6942538619041443,0.06726115942001343,0.9942533373832703,0.5881730318069458,0.8079789280891418,0.40477198362350464,0.9890111088752747,0.41015538573265076,0.8079955577850342,0.36259031295776367,0.9910089373588562,0.567391037940979,0.8212102651596069,0.42654719948768616,0.9214451909065247,0.4242710471153259,0.8217514753341675,0.3789774775505066,0.9170275330543518,0.6316803097724915,0.8510839343070984,0.20120888948440552,0.9748259782791138,0.34711286425590515,0.8450024724006653,0.14777879416942596,0.9822201132774353
